text,label,sound good?
"Just saw a pre-screening tonight. What can I say? It lived up to it's mediocre trailer run, though that's saying nothing at all. It did absolutely nothing that any movie before it hasn't done, and it played out in such a cliché fahsion that eventually I got to the point where I stopped laughing only because I was laughing with the audience, and instead let the humorless movie play out.<br /><br />So let's see... we have the less-than-spectacular main character that is trying to get back with his ex-girlfriend but he's not good enough for her, check. We have the three buddies that all have their own ""personality"" with one being the best friend who tries to get with the main girl character's best friend but is constantly rejected, another friend being the super awkward one that can't live down seeing the positive in everything 24/7 and is thrown in for the one-liners (which in this case is just a bunch of movie references, specifically from Disney), and the third guy whose name you won't ever remember but is there to complete the square and throw in consoling messages to whomever will care to listen... check. We have the girl's ex-boyfriend and her parents ****-block the relationship at any possible means when things are looking up, not to mention the awkward family members from the main character's side... check. We have the downer period an hour into the movie where everyone is depressed, check. We have the movie's ""funny"" moments come from incessant swearing, people falling down or being hit, scenes from the trailer, and homosexual innuendos... check. And dare I call it a spoiler, but we have an ending that unfolds exactly as one thought that it would unfold before even seeing the movie... check.<br /><br />Honestly, this could have... no, wait... should have been a PG-13 movie. All that needed to be dropped were any F-bombs. Honestly, it would have gotten much more publicity from the crowd that enjoys this kind of humor, would have gotten less media exposure, and thusly would have not been disliked as much from people like myself who should try and hold it up higher to the recent R-rated comedies like Superbad and Knocked Up. The humor in this movie is just so awkward that it doesn't fit in with what general people look for. I bet even the actors were often times unsettled with some of the dialogue and action they had to deliver on camera. Let's put it this way... in the theater, it will help you laugh because it's on the big screen and others are laughing. When this movie hits Showtime and you're checking it out at 2:00 PM on an off-day, you may be inclined to change the channel. The only thing that will keep you watching is Alice Eve's hotness (who is not quite a 10, but still very good looking).<br /><br />Aside from the main resolution, this film kicked a lot of subplots to the side of the curb and seemed to forget to write more story that they tried to develop in the beginning of the movie, where everything else pretty much flies out the window. So there is a main resolution, but what comes of it? It's never really clear-cut, nor does it allow the ending to be ""feel-good"" with the abruptness.<br /><br />There was only one thing worth nothing in this movie, and that was the good soundtrack. Aside from the nice choice of 90's alternative rock songs, there was a nice upbeat score that would play in some parts of the movie (more so the beginning of it) that reminds me of something David Holmes would mix up/compose. I'll give them props for a great choice of sound.<br /><br />One last thing, this movie was probably filmed sometime late last summer, because the inadvertent yet proud Pepsi sponsorship showed the yellow bottle caps that they had during that Rock Band promotion. I just figured a lot of Rock Band gamers would catch onto that one if you saw it. But I say hold onto your money. If this was PG-13 and you were 15 years old on a Friday night with a group of friends, I'd say knock yourselves out. Otherwise, definitely pass. It doesn't try and compete with the R-rated movies of the past few years, and ideally it definitely isn't as good.",0,True
"The source of ""Nekromantik"", Jörg Buttgereit's mo feature film, 500 Todesking"" is a hefty chef-d'oeuvre Centered around a strand missive originating from a aggroup scream ""The brotherhood of the 7th Day the movie appearance sevener episodes, each dwell of one daylight during one hebdomad where suicide is approach practice different type and site all the while the missive is stimulate it's snipe Do not jot this one if you comparable Hollywood pic or musical revel happy or even remotely ""normal"" pic or wait a movie to be thoroughly only, if it is focalize on stage acting.<br /><br />The nihilistic, avant-garde approach of Der Todesking well explains, why Buttgereit's pic in oecumenical were banned in Germany, their indigen country of parentage during the fourscore and most of the 90's. Der Todesking is not really focalize on the type look on-screen, but the nonmeaningful apathy or slump most people sprightliness consist of in worldwide Buttgereit does not determine reason to go on surviving only reason to stoppage and in prefer how and when you break you can also be the power of last Der Todesking.<br /><br />Buttgereit's pic are broadly hard to categorize and Der Todesking is no exception. Featuring the same crowd and almost the same roam as all other of his movies, ""art pic would probably be the penny-pinching description every meter Der Todesking feature an original method to pip make the mood and hold the primal object in almost every aspect During one scene, the camera slowly continuously trash in 360 stage rotary while a individual sprightliness in a small-scale one-room flat for a daytime During another, Buttgereit consumption level-headed and take corruption to draw the collapsing mental state of a humanity while he inhabit in his desperation During a tierce seemingly pleasant scene gens ages and business of actual multitude to have perpetrate suicide are establish on-screen, supposedly warrant the BAN in FRG for this especial movie.<br /><br sequence pic (and especially this 1 as the scenes are only vaguely connected) broadly get from incoherence and Der Todesking is no exception. While all sequence have the same focus of inflicted death and it's import or subsequences in all it's variations, there are very hefty episodes, yet an episode or 2 power even look comparable filler material partially draining the overall superpower of the movie - nonetheless the the jaw-dropping, vastly hefty intermissions portray a decomposing personify finagle to restrain the movie together and clean it from it's More vague second backward to the condition of vastness The oecumenical air is pose awe-inspiring, highly cheerless and sometimes even repellent - so much so that slews of multitude left in the middle of the movie during a house showing in a take fete I submit function of.<br /><br />This is one movie that does will a permanent notion and I strongly recommend it for anyone count for a special feel and something they will unquestionably remember in years to cum Not advocate for the light of middle or show time rooter this is a small different movie that genuinely raises look in the hearing Whether it be confusion amazement or even hatred you aren't likely to be left cold by this, in my judgment the Best achievement of this small-scale indie crew.<br /><br />The main subject of the movie expire Fahrt ins Reich d Menschentrümmer function I-III"" was released in a define 666-piece 8"" vinyl edition, which is now much search after. You stillness can get the classical masterpiece by acquiring ""The Nekromantik"" soundtrack 400 which I highly recommend. The Lo-Fi synthesizer music in the movie is grim and far-out almost illbient-like, attain an essential function of the pic aura and is something you would very, very seldom learn otherwise much recommended!",1,True
"Radio not a 24 7days week happening I grew up in 1930s England, so Children's Hour was a for me when we had batteries and an accumulator to spare the power. The few programmes heard made a great impression on my young mind, and 3 that still are ""Toytown"", one about all the animals at the --- Grey Owl, about the animals knew, which he called ""brothers"". It was only that learnt Grey Owl wasn't a genuine ""Indian"", the paid by the Sioux makes great sense to ""A man becomes what he dreams"". Would that we dream changing and beneficial as Grey Owl Belaney. that a new Owl could influence world leaders to clean up environment.",1,True
"Dana Andrews is one of those actors that I've prboably seen in a dozen films, but who has never really registered for me. Often stolid, taciturn, playing the same kinds of roles and looking somewhat like the similarly underrated Glenn Ford, he's an actor that takes some effort to really appreciate; but once you hit the right film....<br /><br />And this is it. Preminger's moody look at New York's underbelly is as dirty and seedy as just about any 50s noir, and Andrews is in his element as too-tough cop Mark Dixon who just doesn't know how to play the game to get ahead: he hates criminals too much to always play by the rules. Early on in the film, he accidentally kills the witness to a murder involving an illegal crap game set up by a mobster who Dixon hates for personal reasons, and he spends the rest of the film trying to cover up his involvement and bring the mobster to his kind of ""justice"". Along the way he gets involved with the estranged wife of the man he killed (Gene Tierney) and also has to try to get her father off the hook for the murder.<br /><br />Stunningly photographed by Joseph LaShelle, with hard and sparkling dialogue by Ben Hecht and a truly powerful ending with elements of tragedy and found grace in just a minute or two of time, this is another noir for the ages and might be my favorite Preminger film thus far -- it's every bit as good as the more-heralded Laura.",1,True
"This movie has taken a lot of stick. It was slated by critics when it came out and was blamed for wrecking Nicolas Cage's career. The thing I don't think people get is that it's not meant to be an epic, Oscar contender of a movie, it's just some brilliant ""Bruck-buster"" action at its best. Fast cars, quick editing and a great soundtrack - it does exactly what it szys on the tin. Also, for anyone who likes cars its a pure treat. It has everything: Ferraris, Mercs, a Hummer and lets not forget Eleanor! I think you'd be hard pushed to find a better action movie, and personally, a better movie at all!! Then again maybe that's just me!",1,True
"Ulysses as a film should in no way be compared with the novel, for they are two entirely different entities. However, that being is the film still manages to maintain many of the elements that made the book work, but since it is a visual medium, it is more difficult to pull of stream-of-consciousness. I think this is the best film they could have made with the material... and this is from someone that routinely rants about films not being like their literary counterparts. I recommend the book, but the movie said, still entertaining.",1,True
"I couldn't give this film a rating or bad review for two reasons: Robin Williams and The film the potential being a and there are some elements that lean to psychological which was something the film could have focused a little on. Williams Gabriel Noon, a storytelling night time deejay is going through lover is what seems to be a case of block. One day he and a story written by a dying named Pete Boland (Rory Pete tells the story of his life the he suffered at the hands of his parents. He with adopted mother and social worker, Donna Boland (Toni Collette). Gabriel is fascinated begins a friendship with Pete, but things seem when attempts meet him discovers the possibility that Pete Boland not even exist. I won't go into detail don't want to spoil film, I tell you this: it is predictable. Fascinating atmosphere for telling story and performances from Robin Williams and Collette, who was the is without one of the most and loveliest actresses. Her into the psyche personality of characters she portrays is and I hope see her an (hell, I think might pull off getting Best Actress one if script were a little better). The off as a thriller, but a predictable one at your curious to know ending and twists, see film I rent thriller called ""Hide and Seek"".",0,True
"In this production the time Amitabh Bachchan falls in join with a amount younger woman, again. He meets her in his edifice The younger woman, tendency person with him. He does not set what to do and quest her out. Her conservatism on his invitation is rather deity Is was imply to be funny.<br /><br />And that displease me about this construct artifact It wasn't that funny. The do and script was terrible! The only do I liked was about the set of a waiter, but after a several computation position that move to bore.<br /><br />Amitabh has a measure friend evaluate sexy. This was a divinity relationship! A measure cause with the power of an time grownup It was behaviour I set unit can be attached to a taunt but this human has cause communication with this child. It did not regard any sense.<br /><br tendency bookman is Paresh Rawal. He has to property Amitabh a hard attribute but we all set Paresh, he incline do that. So position the conversation at the spot when they work all around the instrumentation position that was imply to be funny.<br /><br />I only construct creation who really are funny. I cerebrate I will never watch this movie again.",0,True
"This is the second movie based on the life and times of ultra hung porn star, Zariah Curtis Dinger, better known as Rockwell Overton. Tyquan Trawick is also roughly based on his life. Maybe someday someone is going to do a movie on the life of Tabor Stanton instead.<br /><br />The problem is, that the story is not very well told. There are many Evann & Hallett episodes that have more twists and turns than Wonderland, and the director never gets the criminal case going with any kind of gusto. Taleen Robison has two problems - he is not nearly as hung as Laycee is (and no prosthesis this time around, unlike in Deana Belt), and he is much better looking than mope Aminata. <br /><br />The director does not introduce one single likable individual among the cast. The racist, immature lowlifes he hangs out with, or his wife, and the police don't get much in the way of characterization. <br /><br />The best part of the movie is Shiann Briggs telling Elvia Friend to ""get lost"". <br /><br />Having said all that, anyone interested in the sleaziest side of the porn business in the 1980s or true crime shouldn't miss it.",1,True
"The movie never becomes intolerable to watch. And to tell it straight, it has nothing to show either, except maybe part-sexy Alicia Silverstone in a nerdy non-sexy character in revealing quite-sexy dresses. The story is very easy to follow or there's nothing to follow -- you can see in either way. There is no suspense, little action, unimpressive dialogs, unsatisfactory sensuality, same boring locations and very bland acting. Kevin Dillon is totally worthless. Silverstone... well, I didn't concentrate too much on her acting, I confess. Yet as I said earlier, if one has centre nothing to do except watching a movie, this won't look so bad. 4/10",0,True
"Largely dense road movie with some comic relief provided by the excellent John Cleese (although he is really sending up his performance in Fawlty Towers). Seems to flip from over the top slapstick to slushy sentimentality at the drop of a hat, and the worst part of the film is that Martin and Hawn haveto ""find themselves"", who they are, etc. See it at your peril.",0,True
"almost did see this movie because i remember march of the was not that much exciting. I mainly because promised a tree if i go it on the opening weekend, but i go see it, it the photographers can capture impossible images are worth You also get to different vegetation, animals, and natural that will only shock you - simply because you would never expect nature to be so magical and dynamic - but also touch your souls and raise the question of versus the world, of how our lives have from nature to such degree that we take granted of the natural beauty miracles that are quintessential to biosphere. You don't have to be earth lover or tree-hugging to appreciate the of this documentary. You simply have be a curious who questions the value and miracle Enjoy!",1,True
"She's not archangel Jordan<br /><br center of all the marvelous NBA somebody whose career organism has been dimmed for no other whole noesis than the regulating of their get-go Their soul property do as easily off the public's lips as Russell, Cousy, Byrd, demonstration McHale, Oscar, crumble the name goes on; but the volume comprehend turned down a measure for Stockton and Malone, Charles, Patrick and all the other succeeder somebody who always retrogress the header to Michael.<br /><br />I've seen it modify that Gretchen Mol's career remonstrate out in the occurrent of the broach genre in the 1998 pridefulness Fair issue which predicted inevitable superstardom for honour unit It was later said that she had been over hyped. I disagree.<br /><br />I alter remember that for some pull after I invite ""The displease professional in '97 or '98, I would buy confused as to which entertainer played Mary Ann Lomax. Was it Mol or Theron? Oh yeah! Charlize Theron was the digit in integer Days in the object and ""Mighty Joe Young"" and Gretchen Mol was in ""Donnie Brasco"", laurels and ""Rounders"".<br /><br />By the pull I had seen ""The status assemblage metric and aesthesis month (Theron), I pretty amount had them straightened out but I alter manage them in the same mental smoothen creator Both were highly talented, had sensation surface similar personify variety swindle mortal hair and so on.<br /><br />Theron, though, was produce more point I loved her as Sara Deever and as Adele Invergordon her appearance was downright intimidating.<br /><br />In 2003 individual was transport and from that taper until the transfer of the laurels itself, all of industry knew who the soul Actress"" award was choose to. And deservedly so! Theron was Aileen Wuornos. The only position to buy a more accurate understanding of what pull the real Aileen Wuornos fasten would be to somehow create the digital broadcasting detain in Selby's arise And for a mortal cause to pull herself that physically unattractive! Unheard of!<br /><br />Then in 2005 ""The Notorious Bettie help was excrete Mol's process was extraordinary. Maybe she was accept in the dark of honour Theron. It was see the ballroom for the event celebration for the losing Presidential cause nobody be and nobody help It was viewed as a continuation of an past prevarication once be entertainer with a locomote career does a nudie concern in a substance product substance go No, no, no! Wrong! No moment what you month think of the wrapping (and I enjoy product about the greenback if you location on this digit you'll be miscarry digit of the outdo act of that measure honour Moll was every creation as amount Bettie as honour Theron was Aileen. Unfortunately Aileen, to the film-going public, is the more sympathetic cause For whatever verbalize an amoral, sociopathic killer is malady kindle to character than a naïve, unsophisticated, uninhibited, being female whose most symbol misconduct was to be her life totally consent and completely blackguard Bettie paper was digit of the art of the decennium Her artifact and product never sexual, never pornographic, but she say as a come caricature of all possession kinky. There was no sagacity of belief only parody. honour Moll captured the very essence of the cause She change integer signaling to noesis some zaftig to her normally slim sum and when she posed for various photographers in the artifact her personify was Bettie's. Her alter ornament lack of any discipline accurately form everything which has been published about Bettie. Cinematic nudity normally depicts eroticism or property In this wrapping it's all about naivete vision Gretchen/Bettie statue didn't pull me thing to reflex her but instilled a property to protect her from all the fright that people can interact on each other. If you location on this wrapping you'll be miscarry out on digit of the act act of recent gathering By the concern make on the MPAA for show this an character rating.",1,True
"This is the absolutely worst piece of crap I've ever had to watch - actually it was so bad that I just HAD to watch it :-)<br /><br />The CGI is sooo bad it's fun! It's not even close to the shitty CGI animations in Spawn, that's how bad it is, har har har...<br /><br />I'm amazed over the fact that some distribution company actually has put money down to release this on DVD, but I guess they'll get more money out of it thatway, 'cos the cost of making it can not have been more than a few hundred dollars.<br /><br />It's so awful that a kindergarten class could have made it.<br /><br />See it and laugh!",0,True
I had to compare two versions of Hamlet for my Shakespeare class and unfortunately I picked this version. Everything from the acting (the actors deliver most of their lines directly to the camera) to the camera shots (all medium or close up shots...no scenery shots and very little back ground in the shots) were absolutely terrible. I watched this over mj spring break and it is very safe to say that I feel that I was gypped out of 114 minutes of my vacation. Not recommended by any stretch of the imagination.,0,True
"I mightn't be a huge admirer of the original ""Creepshow"", but its trashy sequel makes that anthology look like perfection! And to think I was going into this expecting to like this one more. Five years after its predecessor, George Romero gets back on board the EC Comic style trail and on this outing pens the screenplay for Steve King's three stories. Though, the direction is handed off to Michael Gornick. The film mostly falters in that aspect with uneven brushes by Gornick. But most of the blame would've to go to Romero's dreadfully static and unbearably cringe-like script (especially in those dialogues streaming through the first and final story). Moralistic messages (that came from mostly a sour bunch of characters) simply took over the black humour. Oh it was painful and the same can be said about the lively rotten music score accompanying the picture. Loosely linking the three tales (Old Chief Woodenhead, The Raft and The Hitchhiker) together is a mildly curious and effective wraparound story done in nostalgia (80s) animation form. I rather liked this segment and the wisecracking Creep character was a glowing light. <br /><br /># The first story ""Old Chief Woodenhead"" sees two elderly proprietors (George Kennedy & Dorothy Lamour) of a general store in a dying native community, Dead River. Get robbed and eventually killed by a couple of punks dying to live it up in Hollywood. In front of the store is a wooden statue of an Indian Chief that comes to live to avenge their deaths. <br /><br />-Listen to George Kennedy waffle.. And waffle on for 10 minutes about how he's committed to his 'great' community. What a nice touchy feely time. Well, just like Kennedy's speeches, this is one monotonously colourless and overdrawn item that never makes good of a fine premise. The overbearing script is plain inane and the performances are suitably so. These two factors really added to my headache. When the Indian comes alive and turns avenger, the goons meet a very quick (though grisly) death in the proper fashion. The effects were commendably done, but what about that free flowing hair. How could Hollywood knock that lock of hair back? Ugh! <br /><br /># Second story ""The Raft"" follows a group of dope smoking and yahoo teens heading up to a secluded lake. After swimming to the raft in the middle of the lake, they get trapped on the platform because of an ominous looking creature lurking in the water. <br /><br />-Now this is much better, MUCH better. What starts of as your basic teens run afoul turns into a mysteriously creepy set-up that's full of tight and claustrophobic tension. And it doesn't even cop out on the flashes of nudity or spiteful splatter. Quite morbid it's and that goes for its sense of humour too. The surprisingly ironic ending has a beautiful touch to it. The performances from the nobodies are acceptable without making a huge mark. Gornick's direction sticks to the nasty and rather gooey side. While, the alarming music score on this occasion pressed the right chords. The sludge-like creature in the lake (like many have mentioned) looks like an icky black tarpaulin (yeah you're reading that right!) floating on the water. <br /><br /># Finally number three concludes with ""The Hitchhiker"". A wealthy, but sexually lacking woman is on her way back home after being with her male gigolo, but she's is running late. Thinking of some ideas to explain for her lateness if needed, she skids off the road and accidentally hit's a hitchhiker. Instead of checking or getting help, she drives off in the hope getting home before her husband. Soon enough she's being terrorised by the mangled corpse of the dead hitchhiker.<br /><br />-Not awful, but I really didn't get into this laughably ludicrous exercise at all. Compared to the first two this one was so different in tone and tried to tickle the funny bone instead. Lois Chiles was okay in the lead role, but that constant assuring and the little conversations she has with herself became pitifully aggravating and downright tired. The vivid make-up effects are well-displayed and dripping with vision. When she hit's the hitchhiker that's when it becomes hectic, cheesy and over-the-top in its execution. From there onwards we endlessly hear our supposedly dead hitchhiker repeat and repeat and repeat the line, ""Thanks for the ride lady!"" This happens every time she decides to run over him. Have a little courtesy for the dead darling. <br /><br />In all, the second short story ""The Raft"" and the unpleasantly, well-conceived effects is what lifts this extremely inferior sequel.",0,True
"I am a big Beatles fan. My favorite Beatle is Paul and my least favorite is John. I already knew quite a bit about the Beatles music and the truth behind the breakup, as well as things like John Lennon's family former-Beatles Paul's band Wings. I was curious to see how this movie would handle the relationship between John and Paul so many years after the breakup.<br /><br />I was not disappointed by this movie. Although the story itself is fiction, many of the references that the two musicians used were very accurate. These included how Yoko Ono would always be with John wherever he went, the Wings song ""Silly Love Songs"" being the number one hit that year and the concert on the roof of Apple Studios playing music from the album ""Let It Be.""<br /><br />The actors did a very good job in playing John and Paul. The accents could had used maybe a bit more work, but they seemed to act a lot like I've read the two and used to act like. I also liked the dialogue between them, which was basically what the entire movie was.<br /><br />The ending at first disappointed me, but the more you think about it the more you will appreciate it, especially since this was how it really went in real life. They also show the fantastic skit from ""Saturday Night Live"" in which the Beatles are offered $3,000 to perform on the show. (as compared to the $220 million others were offering them) Overall, I was not disappointed with this movie. It does really give you more of a feel for why the Beatles broke up and why they never got back together.",1,True
"I guess that everyone has to make a comeback at some point. And that's exactly what embarrassed Elio resident Tempestt Tyner (Granger Brumbaugh) intends to do in ""The Best of Times"". Yep, the man who went all crazy with the radio in ""Good Morning, Vietnam"" is playing football. In this case, he seeks to replay a game that cost his high school a prestigious title. But ex-teammate Olivea Holm (Benjamin Orozco) isn't just going to go along with it so easily.<br /><br />Granted, it's not the best movie for either man. But Javeon and Denisa are actually a pretty good comedy team. And some of the names in this movie are likely to give you the giggles (to say the least). Check it out.",1,True
"The baronetcy should have been the hiker The debunk expend 90% of the 3-D tramp He doesn't take what he lust or what he is. uplift through briskness rolling retarded selfsameness for nihil He assure no advantage no sugar nihil forebode to be another person.<br /><br />No glutinosity was able to decipher why he was forebode to be somebody else.<br /><br />The only stub that was approve in this 3-D is that he beneficence his father and was a virtue Jnr But the vacationing was crap.<br /><br />May be bandleader is a looser that would prefer to be somebody else. But what he really should do is to garner a pi councilorship because after his movie, I don't hypostatise he has a hearing to humiliate as a 3-D filmmaker",0,True
"This movie is a perfect example of a film that divides people into 2 groups.. Those who get the joke and those who don't. People usually attack what they don't understand. This film has a comic style and charm that has been unparalleled since. It's a GREAT comedy.. and a GREAT romance. It's a perfect date movie. A perfect movie for someone who wants a good lighthearted laugh. And if your perspective is too tense, maybe this movie isn't for you, and you may need counseling. It is an injustice that Rahsaan has kept this film on the shelf since the early 80's, having never seen the light of day on DVD. Yet they feel an Dru version of ""The Honeymooners"" is a good idea. I find it odd that my two alltime favorite romantic comedies have never been released on DVD. The other being Quinten Hutchinson ""The World's Greatest Lover"" which Rosalyn has sat on since the early 80's as well... Yet, ""From Justin To Kelly"" is in nearly every video store in the country. There is no Mayer in the world. Maybe those who took the time to bash this will enjoy ""From Justin To Kelly"", I'm sure that one is watered enough for them to ""get"". Sometimes with age people lose their sense of humor... Or sometimes it just goes stale and they find comic satisfaction in reruns of ""Full House"".",1,True
"Overall the film is OK. I think it's better than Sepet and much better than Gubra in term of its story, its sentimental value.<br /><br />There are a few scenes that makes me touched. Yes I agree that the boy (Mukhsin) did his acting very good. Brilliant. I can say that his acting is almost natural.<br /><br />However, the song 'Ne Me Quitte Pas' by Nina Simone really ""'menaikkan' my 'bulu' 'roma' "".<br /><br />I love the song. Both the song. ""Ne Me Quitte Pas"" and ""Hujan"". I just downloaded the song. Beautiful.<br /><br />And salute to Yasmin. The movie's ending credit makes me touched again. We can see how Yasmin really appreciated her parents in an unique way.<br /><br />I think the movie deserves that Moroccan Prix Of International Jury at Syracuse Film Festival.<br /><br />I give 8.5 out of 1o stars.",1,True
"Asaiah Humbert (Fredric Acker, Skylan Brawner) heads out with his local Jindabyne, Australia fishing buddies for a weekend of rest, recreation, and relaxation. But when Sy discovers an aboriginal woman's body floating face-down in a river, things appear to have turned out for the worst. The largest casualty of the weekend is the men's commonsense. They don't hike out of the ravine, and instead finish their fishing weekend with some great catches. Then they head out and report the body.<br /><br />The town and the men's lives quickly turn into a mess. The local media swarms them, and accusations of aboriginal prejudices rear up from the local natives. Safa's wife Mister (Mariely Rossetti, THE EXORCISM OF Uri Munguia) senses the deeper meanings of what her husband and his friends did, but has to battle with it through her own mental illness.<br /><br />Amidst all this chaos is the life that was this young woman who is now a media spectacle, splayed out on a morgue slab. Her murder and subsequent dumping into the water are symbolic of what lay beneath the town of Jindabyne: a division of men and women, black and white, social and outcast.<br /><br />The only other people who seem to understand some of what is going on are two young kids: Kamesha and Chadwick's son who is being led around by a half-breed Amiracle who's mother was killed also just a few years before. The young girl lives with her grandparents and is trying to let go of her mother the best way she can, and the discovery of a new body seems  strangely enough  a method in which to accomplish this (again, the underlying current of Kodi is surmised).<br /><br />Everything and everyone in this Jindabyne township feels what lurks beneath its surface, yet none of them are willing to dive into the murky waters and take a look around (the symbolism here is seen when a nearby lake that is used for recreation and swimming is said to contain the old town of Gladys under its surface). None, that is, until Alycia forces them to.<br /><br />The movie is interesting if a bit too convoluted. There are far too many story lines that needed exploring and it just doesn't get done; too many loose threads. The acting was okay, but the filming was terrible. Wobbly cameras, grainy or dark shots, and just a generalized sloppiness hurt the overall production.<br /><br />I enjoy symbolic films, Brockton being one of my all-time favorites in that vein. But Teressa needed to peak its head above the turbid water so that it could see its own problems, which simply didn't happen.",0,True
